Experiment_ID,Variable_Group_ID,Model_Type,Eval_Split,Metric_Name,Eval_Row_Hash,Mean,Std,Seed_Count
EXP_020,VG_Fruit_013,catboost,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.016210911295004,0.004886070055781183,5
EXP_020,VG_Fruit_013,mlp,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.6681178857130041,0.017896964892135676,5
EXP_020,VG_Fruit_013,mlp,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.42187786859818377,0.0379598251973447,5
EXP_020,VG_Fruit_013,mlp,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.44750648675859034,0.03595875005315698,5
EXP_020,VG_Fruit_013,mlp,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.0215532609973639,0.033175812685912194,5
EXP_020,VG_Fruit_013,persistence,test,CCC,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.7603312343693683,,1
EXP_020,VG_Fruit_013,persistence,test,MAE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.5312101910828025,,1
EXP_020,VG_Fruit_013,persistence,test,R2,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.520225899161751,,1
EXP_020,VG_Fruit_013,persistence,test,RMSE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,1.5716436282654906,,1
EXP_020,VG_Fruit_013,persistence,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.6300565582264813,,1
EXP_020,VG_Fruit_013,persistence,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.3487179487179487,,1
EXP_020,VG_Fruit_013,persistence,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.25942864297271906,,1
EXP_020,VG_Fruit_013,persistence,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.1832159566199232,,1
EXP_020,VG_Fruit_013,poisson,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.36413407247230406,0.0,5
EXP_020,VG_Fruit_013,poisson,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.68500497119549,0.0,5
EXP_020,VG_Fruit_013,poisson,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.24201790152794525,0.0,5
EXP_020,VG_Fruit_013,poisson,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.1970437868642074,0.0,5
EXP_020,VG_Fruit_013,random_forest,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.694470249285264,0.000947799998809723,5
EXP_020,VG_Fruit_013,random_forest,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.4097746047721329,0.0013962812442613677,5
EXP_020,VG_Fruit_013,random_forest,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.45607551831144144,0.0018771912172129803,5
EXP_020,VG_Fruit_013,random_forest,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.0140266021594144,0.0017496204893588994,5
EXP_020,VG_Fruit_013,tabm,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.6784706027028776,0.01450297507404541,5
EXP_020,VG_Fruit_013,tabm,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.41020823149320984,0.048078673442302,5
EXP_020,VG_Fruit_013,tabm,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.4746141004805324,0.012423568608758966,5
EXP_020,VG_Fruit_013,tabm,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.9965420224632174,0.011750643900002541,5
EXP_020,VG_Fruit_013,tft,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.7003778422147644,0.004330933046069138,5
EXP_020,VG_Fruit_013,tft,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.3999561274813776,0.05295345571428619,5
EXP_020,VG_Fruit_013,tft,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.45981553821624094,0.014630220705397575,5
EXP_020,VG_Fruit_013,tft,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.0104604532758352,0.013775740858386728,5
EXP_022,VG_Fruit_016,catboost,test,CCC,27dfb60dd213b8622d3134d3df9c2a2cf20c1826fb1215e818f74898711bf2e0,0.6608397881027908,0.003725962741900155,5
EXP_022,VG_Fruit_016,catboost,test,MAE,27dfb60dd213b8622d3134d3df9c2a2cf20c1826fb1215e818f74898711bf2e0,0.5650838877172248,0.004258696355399261,5
EXP_022,VG_Fruit_016,catboost,test,R2,27dfb60dd213b8622d3134d3df9c2a2cf20c1826fb1215e818f74898711bf2e0,0.5275252211381548,0.005330359402604277,5
