Run_ID,Target_ID,Variable_Group_ID,Model_Type,Seed,Seed_Count,Stage,Status,Result_Origin,Aggregation,Source_Path,Feature_Count,N_Eval,Eval_Row_Hash,Experiment_ID,Params_JSON,Input_Policy,Fold_ID,Best_Epoch
RUN_2612,tomato_total_flower,VG_Flower_027,tabm,42.0,,internal_cv,success,new,,,55,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_053,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,106.0
RUN_2559,tomato_total_flower,VG_Flower_038,poisson,42.0,,internal_cv,success,new,,,33,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_060,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,1.0,
RUN_3180,tomato_total_flower,VG_Flower_020,tabm,42.0,,internal_cv,success,new,,,65,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_026,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,7.0
RUN_552,tomato_total_flower,VG_Flower_020,catboost,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""depth"": 6, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.03}",all_frozen_category_members,2.0,71.0
RUN_1249,tomato_total_flower,VG_Flower_027,random_forest,42.0,,internal_cv,success,new,,,55,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_053,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,2.0,
RUN_2968,tomato_total_flower,VG_Flower_020,mlp,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [256, 128], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,2.0,20.0
RUN_551,tomato_total_flower,VG_Flower_037,random_forest,42.0,,internal_cv,success,new,,,51,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_025,"{""max_depth"": 8, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,3.0,
RUN_1418,tomato_total_flower,VG_Flower_020,mlp,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,2.0,60.0
RUN_1381,tomato_total_flower,VG_Flower_005,tabm,42.0,,internal_cv,success,new,,,18,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_006,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,2.0,11.0
RUN_3244,tomato_total_flower,VG_Flower_037,mlp,42.0,,internal_cv,success,new,,,51,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_025,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,3.0,1.0
RUN_2549,tomato_total_flower,VG_Flower_038,mlp,62.0,,validation,success,new,,,33,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_060,"{""batch_size"": 128, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,,18.0
RUN_299,tomato_total_flower,VG_Flower_020,mlp,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [256, 128], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,2.0,14.0
RUN_1980,tomato_total_flower,VG_Flower_005,tabm,42.0,,internal_cv,success,new,,,18,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_006,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,2.0,2.0
RUN_1277,tomato_total_flower,VG_Flower_027,tabm,42.0,,internal_cv,success,new,,,55,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_053,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,2.0
RUN_1852,tomato_total_flower,VG_Flower_027,tabm,42.0,,internal_cv,success,new,,,55,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_053,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,5.0
RUN_2861,tomato_total_flower,VG_Flower_005,catboost,42.0,,internal_cv,success,new,,,18,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_006,"{""depth"": 8, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.07}",all_frozen_category_members,3.0,84.0
RUN_2437,tomato_total_flower,VG_Flower_038,random_forest,42.0,,internal_cv,success,new,,,33,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_060,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,3.0,
RUN_3008,tomato_total_flower,VG_Flower_027,catboost,42.0,,internal_cv,success,new,,,55,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_053,"{""depth"": 6, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 7, ""learning_rate"": 0.03}",all_frozen_category_members,2.0,155.0
RUN_2461,tomato_total_flower,VG_Flower_027,tabm,42.0,,internal_cv,success,new,,,55,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_053,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,5.0
RUN_2372,tomato_total_flower,VG_Flower_027,random_forest,42.0,,internal_cv,success,new,,,55,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_053,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,1.0,
RUN_2550,tomato_total_flower,VG_Flower_038,catboost,42.0,,internal_cv,success,new,,,33,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_060,"{""depth"": 6, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 7, ""learning_rate"": 0.03}",all_frozen_category_members,3.0,240.0
RUN_1087,tomato_total_flower,VG_Flower_038,tabm,42.0,,internal_cv,success,new,,,33,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_060,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,10.0
RUN_3365,tomato_total_flower,VG_Flower_024,catboost,42.0,,screening,success,new,,,24,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_002,"{""depth"": 6, ""early_stopping_rounds"": 100, ""iterations"": 1000, ""l2_leaf_reg"": 5, ""learning_rate"": 0.03}",all_frozen_category_members,,1000.0
RUN_3176,tomato_total_flower,VG_Flower_027,tft,52.0,,validation,success,new,,,55,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_053,"{""attention_head_size"": 2, ""batch_size"": 64, ""dropout"": 0.1, ""hidden_continuous_size"": 8, ""hidden_size"": 32, ""learning_rate"": 0.001, ""max_epochs"": 100}",all_frozen_category_members,,17.0
RUN_141,tomato_total_flower,VG_Flower_038,tabm,42.0,,internal_cv,success,new,,,33,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_060,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,2.0
RUN_3347,tomato_total_flower,VG_Flower_038,catboost,42.0,,internal_cv,success,new,,,33,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_060,"{""depth"": 8, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 7, ""learning_rate"": 0.07}",all_frozen_category_members,3.0,147.0
RUN_2960,tomato_total_flower,VG_Flower_038,mlp,42.0,,internal_cv,success,new,,,33,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_060,"{""batch_size"": 128, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,1.0,50.0
RUN_3005,tomato_total_flower,VG_Flower_038,tabm,42.0,,internal_cv,success,new,,,33,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_060,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,2.0
RUN_2849,tomato_total_flower,VG_Flower_025,random_forest,42.0,,screening,success,new,,,63,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_056,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,,
RUN_1539,tomato_total_flower,VG_Flower_037,tabm,42.0,,internal_cv,success,new,,,51,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_025,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,2.0,9.0
RUN_2292,tomato_total_flower,VG_Flower_037,mlp,42.0,,internal_cv,success,new,,,51,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_025,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,2.0,21.0
RUN_423,tomato_total_flower,VG_Flower_027,tabm,42.0,,internal_cv,success,new,,,55,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_053,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,6.0
RUN_3363,tomato_total_flower,VG_Flower_038,catboost,42.0,,internal_cv,success,new,,,33,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_060,"{""depth"": 8, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.03}",all_frozen_category_members,2.0,101.0
RUN_187,tomato_total_flower,VG_Flower_032,random_forest,42.0,,internal_cv,success,new,,,69,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_040,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,3.0,
RUN_2252,tomato_total_flower,VG_Flower_027,mlp,42.0,,internal_cv,success,new,,,55,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_053,"{""batch_size"": 64, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [256, 128], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,3.0,1.0
RUN_3590,tomato_total_flower,VG_Flower_032,poisson,62.0,,validation,success,new,,,69,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_040,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,,
RUN_3674,tomato_total_flower,VG_Flower_038,mlp,42.0,,internal_cv,success,new,,,33,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_060,"{""batch_size"": 64, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,2.0,19.0
RUN_3494,tomato_total_flower,VG_Flower_021,random_forest,42.0,,screening,success,new,,,12,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_045,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,,
RUN_3566,tomato_total_flower,VG_Flower_005,poisson,42.0,,internal_cv,success,new,,,18,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_006,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,1.0,
RUN_1805,tomato_total_flower,VG_Flower_038,random_forest,42.0,,validation,success,new,,,33,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_060,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,,
RUN_2473,tomato_total_flower,VG_Flower_020,tabm,42.0,,internal_cv,success,new,,,65,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_026,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,1.0
RUN_2216,tomato_total_flower,VG_Flower_038,poisson,42.0,,screening,success,new,,,33,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_060,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,,
RUN_1131,tomato_total_flower,VG_Flower_037,random_forest,42.0,,internal_cv,success,new,,,51,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_025,"{""max_depth"": 8, ""max_features"": 0.7, ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,1.0,
RUN_890,tomato_total_flower,VG_Flower_038,tabm,42.0,,internal_cv,success,new,,,33,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_060,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,2.0,3.0
RUN_1885,tomato_total_flower,VG_Flower_005,persistence,0.0,,test,success,new,,,18,332.0,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,EXP_006,{},baseline_current_target_only,,
RUN_3419,tomato_total_flower,VG_Flower_020,random_forest,42.0,,internal_cv,success,new,,,65,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_026,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,3.0,
RUN_438,tomato_total_flower,VG_Flower_037,tabm,42.0,,internal_cv,success,new,,,51,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_025,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,2.0
RUN_3732,tomato_total_flower,VG_Flower_037,random_forest,62.0,,validation,success,new,,,51,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_025,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,,
RUN_3081,tomato_total_flower,VG_Flower_020,poisson,42.0,,internal_cv,success,new,,,65,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_026,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,1.0,
RUN_2365,tomato_total_flower,VG_Flower_027,catboost,42.0,,internal_cv,success,new,,,55,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_053,"{""depth"": 6, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.07}",all_frozen_category_members,1.0,4.0
RUN_2214,tomato_total_flower,VG_Flower_005,catboost,62.0,,validation,success,new,,,18,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_006,"{""depth"": 6, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 7, ""learning_rate"": 0.07}",all_frozen_category_members,,34.0
RUN_2867,tomato_total_flower,VG_Flower_020,tft,42.0,,test,success,new,,,65,332.0,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,EXP_026,"{""attention_head_size"": 2, ""batch_size"": 64, ""dropout"": 0.1, ""hidden_continuous_size"": 8, ""hidden_size"": 32, ""learning_rate"": 0.001, ""max_epochs"": 100}",all_frozen_category_members,,17.0
RUN_1097,tomato_total_flower,VG_Flower_027,tft,42.0,,validation,success,new,,,55,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_053,"{""attention_head_size"": 2, ""batch_size"": 64, ""dropout"": 0.1, ""hidden_continuous_size"": 8, ""hidden_size"": 32, ""learning_rate"": 0.001, ""max_epochs"": 100}",all_frozen_category_members,,17.0
RUN_1064,tomato_total_flower,VG_Flower_037,tft,62.0,,validation,success,new,,,51,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_025,"{""attention_head_size"": 2, ""batch_size"": 64, ""dropout"": 0.1, ""hidden_continuous_size"": 8, ""hidden_size"": 16, ""learning_rate"": 0.001, ""max_epochs"": 100}",all_frozen_category_members,,17.0
RUN_3296,tomato_total_flower,VG_Flower_005,mlp,42.0,,internal_cv,success,new,,,18,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_006,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,3.0,36.0
RUN_733,tomato_total_flower,VG_Flower_037,random_forest,42.0,,internal_cv,success,new,,,51,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_025,"{""max_depth"": 8, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,2.0,
RUN_195,tomato_total_flower,VG_Flower_005,random_forest,42.0,,internal_cv,success,new,,,18,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_006,"{""max_depth"": 4, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,3.0,
RUN_2023,tomato_total_flower,VG_Flower_037,tabm,42.0,,internal_cv,success,new,,,51,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_025,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,2.0,9.0
RUN_1303,tomato_total_flower,VG_Flower_012,random_forest,42.0,,screening,success,new,,,24,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_046,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,,
RUN_1628,tomato_total_flower,VG_Flower_032,mlp,42.0,,internal_cv,success,new,,,69,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_040,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [256, 128], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,3.0,1.0
RUN_1813,tomato_total_flower,VG_Flower_037,tabm,42.0,,internal_cv,success,new,,,51,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_025,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,7.0
RUN_1725,tomato_total_flower,VG_Flower_032,catboost,82.0,,test,success,new,,,69,332.0,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,EXP_040,"{""depth"": 8, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.07}",all_frozen_category_members,,59.0
RUN_1065,tomato_total_flower,VG_Flower_032,poisson,42.0,,internal_cv,success,new,,,69,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_040,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,1.0,
RUN_2241,tomato_total_flower,VG_Flower_032,mlp,42.0,,internal_cv,success,new,,,69,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_040,"{""batch_size"": 128, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [256, 128], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,1.0,10.0
RUN_2463,tomato_total_flower,VG_Flower_020,mlp,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""batch_size"": 64, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,2.0,94.0
RUN_3160,tomato_total_flower,VG_Flower_027,tabm,42.0,,internal_cv,success,new,,,55,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_053,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,2.0
RUN_1132,tomato_total_flower,VG_Flower_032,random_forest,42.0,,internal_cv,success,new,,,69,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_040,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,2.0,
RUN_3158,tomato_total_flower,VG_Flower_037,tabm,42.0,,internal_cv,success,new,,,51,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_025,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,2.0,9.0
RUN_1340,tomato_total_flower,VG_Flower_038,catboost,42.0,,internal_cv,success,new,,,33,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_060,"{""depth"": 8, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.07}",all_frozen_category_members,1.0,16.0
RUN_3695,tomato_total_flower,VG_Flower_005,random_forest,52.0,,validation,success,new,,,18,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_006,"{""max_depth"": 4, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,,
RUN_1543,tomato_total_flower,VG_Flower_037,tabm,52.0,,validation,success,new,,,51,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_025,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,,3.0
RUN_3089,tomato_total_flower,VG_Flower_037,mlp,42.0,,internal_cv,success,new,,,51,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_025,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,1.0,4.0
